"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity"
"Female","Female",69,135,9.5,"Sophomore",2,3.5,27,0,2,0,1,6.5,24,51,57,7,"one",15
"Female","Female",67,110,7,"Freshman",2,3.7,30,0,0,90,100,8,10,45,48,6,"few",30
"Male","Male",66,190,10,"Junior",4,3.3,24,0,5,110,140,7,8,37,43,6,"few",30
"Male","Male",70,170,11,"Sophomore",2,2.4,28,6,1,100,4,7,7,52,56,9,"few",100
"Female","Female",63,128,7,"Freshman",9.5,3.6,35,3,1,22,4,6,4,36,45,9,"thousands",7
"Female","Female",65,126,7.5,"Freshman",10,4,31,0,0,0,110,7.5,11,46,54,5,"few",40
"Female","Female",64,105,6.5,"Freshman",2.5,3.5,32,1,0,0,10,6.5,10,50,51,3,"few",1
"Female","Female",64,142,8,"Freshman",2,2.4,23,0,7,105,0,6,12,50,54,3,"one",50
"Female","Female",64,138,7.5,"Sophomore",2,3.3,27,7,1,95,10,8.5,15,35,39,7,"dozens",75
"Female","Female",62,126,8,"Freshman",5,2.5,24,1,1,98,23,7,11,52,51,4,"one",2
"Female","Female",64,121,6,"Senior",1,3,30,1,2,29,20,8,11,50,53,3,"none",10
"Female","Female",67,105,7,"Freshman",2,3.2,32,0,1,92,47,5,10,45,45,7,"millions",50
"Female","Female",66,128,9,"Sophomore",6,2.9,27,6,3,88,0,9,18,54,54,5,"dozens",80
"Female","Female",66,120,9.5,"Freshman",2.5,3.8,26,2,2,65,20,7.5,4,46,46,5,"none",50
"Female","Female",68,123,8.5,"Sophomore",6,3.2,26,5,2,96,35,7,17,55,60,7,"few",61
"Female","Female",62,122,7.5,"Junior",7,3.3,21,2,6,100,10,7,10,53,53,5,"few",20
"Female","Female",63,151,6.5,"Freshman",4,3.3,23,2,2,80,0,6,9,45,46,2,"few",92
"Male","Male",73,198,13,"Sophomore",3,3.4,25,0,3,100,10,7,15,47,64,7,"few",75
"Female","Female",66,121,7.5,"Freshman",8,3.2,32,2,1,80,130,7,4,52,53,1,"dozens",70
"Female","Female",60,110,6,"Freshman",2,3.2,31,0,1,100,20,5,15,53,54,3,"one",100
"Female","Female",64,179,8.5,"Junior",2,3.5,24,8,2,90,30,8,30,51,48,4,"few",50
"Female","Female",68,180,7.5,"Sophomore",4.5,3.1,21,9,1,100,9,6,31,45,50,10,"one",100
"Female","Female",63,135,7,"Freshman",5,3.3,29,2,0,88,0,6.5,18,52,54,7,"dozens",50
"Male","Male",75,200,13,"Freshman",3.5,3.8,30,1,6,93,15,6.5,6,39,40,7,"few",95
"Female","Female",67,183,10,"Freshman",2,2.6,23,2,5,113,1000,4,11,56,65,3,"few",7
"Female","Female",60,115,6,"Freshman",5,3.7,26,3,1,90,73,7,17,56,58,5,"few",70
"Female","Female",66,160,9.5,"Freshman",4,2.9,32,1,1,55,110,7,15,58,58,9,"millions",49
"Male","Male",72,194,11,"Freshman",1,2.5,33,1,1,130,1000,4,7,42,48,7,"few",0
"Female","Female",57,172,4,"Sophomore",2,3,21,7,1,0,0,8.5,4,47,44,6,"one",20
"Female","Female",64,120,9,"Sophomore",3.5,3.8,31,4,3,0,50,7.5,12,40,38,9,"none",90
"Female","Female",64,110,7.5,"Senior",5,2.6,32,0,0,63,2,6,15,52,52,7,"few",100
"Male","Male",71,187,9.5,"Freshman",3,3.3,28,0,2,0,100,8.5,5,48,49,5,"few",99
"Male","Male",73,250,13,"Junior",10,3.5,32,3,0,110,150,9,10,53,56,7,"thousands",100
"Female","Female",64,109,7,"Freshman",3,3.7,28,0,1,0,1,8,15,53,53,2,"one",5
"Female","Female",65,130,9,"Freshman",5,4,29,2,2,90,50,9,20,45,44,2,"few",90
"Female","Female",62,120,7,"Sophomore",2,2.9,24,1,0,83,0,7,10,56,62,4,"few",30
"Female","Female",70,140,9.5,"Sophomore",3,3.5,27,3,1,70,70,8,10,53,56,3,"few",25
"Male","Male",68,160,10,"Sophomore",3,2.7,27,1,1,100,1000,7,12,50,54,10,"few",80
"Female","Female",64,125,6.5,"Senior",2,2.8,24,3,2,36,8,6.5,25,65,55,8,"one",100
"Female","Female",60,100,4.5,"Freshman",10,3.8,32,0,0,0,0,5.5,13,52,53,1,"none",30
"Female","Female",63,125,7.5,"Freshman",4,2.9,27,4,4,90,50,6,25,45,51,3,"few",95
"Female","Female",66,180,10,"Freshman",2.5,3,24,10,7,100,200,6.5,20,44,49,3,"one",80
"Female","Female",66,160,8.5,"Sophomore",1,3.9,28,0,1,75,40,7,11,48,48,2,"none",45
"Male","Male",68,165,10,"Sophomore",3,3,31,0,0,80,100,7,4,50,51,8,"few",0
"Male","Male",72,165,10.5,"Sophomore",1,3,31,0,2,120,0,6.5,5,54,56,2,"thousands",100
"Male","Male",70,150,10.5,"Sophomore",1.5,3.1,29,6,7,95,20,10,4,45,46,4,"dozens",100
"Female","Female",63,115,8.5,"Sophomore",6,3.8,30,0,0,0,300,7,30,47,55,9,"few",5
"Female","Female",65,127,8.5,"Sophomore",2,2.7,23,1,1,95,60,8.5,15,53,55,3,"hundreds",10
"Male","Male",74,92,9,"Sophomore",2,3.4,32,0,2,100,30,6,8,47,50,7,"few",2
"Female","Female",62,145,6.5,"Sophomore",2,2.3,25,2,3,100,80,8,10,59,57,8,"one",10
"Male","Male",72,152,10,"Freshman",1.5,3.9,31,0,1,0,95,8.5,6,52,56,8,"thousands",50
"Female","Female",65,121,6.5,"Junior",3,3,33,2,0,110,10,6,7,49,55,5,"few",50
"Male","Male",72,163,10.5,"Freshman",0.5,3.4,31,0,1,0,20,7,4,52,55,3,"none",30
"Female","Female",66,155,8.5,"Freshman",2,3.7,20,1,2,90,15,4.5,10,52,56,8,"dozens",100
"Female","Female",65,118,6.5,"Sophomore",3.5,3.4,26,4,2,86,40,7.5,10,49,49,2,"one",50
"Female","Female",66,114,7.5,"Sophomore",3,3.6,27,1,1,90,64,6,23,58,62,5,"few",50
"Female","Female",70,230,10,"Junior",6,3,21,5,1,120,0,6,5,54,52,3,"few",50
"Female","Female",63,121,7.5,"Freshman",3,3.3,26,1,1,80,40,6,9,49,56,5,"few",90
"Female","Female",68,165,9.5,"Freshman",4,3.4,29,1,2,90,15,7,7,48,50,6,"few",100
"Female","Female",69,154,10,"Freshman",2,3.4,29,1,2,100,45,9,13,49,51,3,"dozens",40
"Female","Female",65,190,8,"Freshman",2,3.3,31,0,2,100,0,10,20,58,60,3,"few",0
"Male","Male",71,154,10.5,"Senior",0.5,3.6,30,1,1,100,900,6,9,55,55,2,"one",10
"Male","Male",69,175,10,"Junior",1.5,2.6,30,3,1,115,0,9,7,42,52,8,"hundreds",30
"Male","Male",68,140,10,"Sophomore",2,2.2,24,5,1,144,85,8,20,47,48,2,"dozens",20
"Male","Male",66,120,7.5,"Junior",4,2.9,30,0,1,120,20,7,4,56,56,5,"few",10
"Female","Female",73,170,11,"Freshman",0.5,2.5,25,2,2,100,49,8,20,50,54,3,"one",25
"Female","Female",61,135,6.5,"Sophomore",1.5,3.6,23,1,3,115,15,7,20,56,57,4,"few",93
"Male","Male",74,185,13.5,"Senior",2.5,2.9,32,1,1,122,110,6.5,5,61,58,4,"dozens",0
"Female","Female",69,147,8,"Freshman",2,3.4,25,4,7,80,0,7,11,44,43,5,"hundreds",100
"Male","Male",70,130,10,"Freshman",3,2.4,28,0,0,0,0,7,35,47,53,4,"one",20
"Female","Female",65,107,6.5,"Sophomore",2,3.9,29,2,1,85,200,7.5,7,60,57,5,"millions",27
"Male","Male",66,135,9.5,"Freshman",3,3,31,0,1,100,22,8,2,54,53,7,"one",75
"Male","Male",70,180,10.5,"Junior",4,3,31,1,2,95,50,10,9,52,53,7,"few",100
"Female","Female",62,91,5,"Freshman",4,3.6,30,1,0,0,0,7,10,43,44,4,"dozens",60
"Female","Female",65,136,7,"Freshman",3,3.2,30,1,1,110,30,7.5,10,53,54,3,"few",40
"Female","Female",61,120,6,"Freshman",1,3.5,35,2,1,110,0,8,20,52,52,9,"thousands",100
"Female","Female",66,170,8,"Sophomore",2,3.8,32,3,1,90,70,8,12,50,49,7,"few",90
"Female","Female",63,113,6,"Senior",6,3.2,31,0,1,80,11,7,10,52,53,5,"few",90
"Female","Female",60,107,6,"Freshman",1.5,3.6,25,2,2,60,7,7.5,22,50,57,6,"few",82
"Male","Male",67,140,7.5,"Freshman",2,3.5,29,1,1,120,11,6.5,3,52,52,7,"one",85
"Male","Male",68,180,12,"Junior",2,3.4,32,1,2,100,25,6,3,49,55,2,"few",50
"Male","Male",70,153,10.5,"Freshman",4,2.5,27,1,2,94,500,6,4,51,53,7,"one",10
"Female","Female",63,115,7,"Sophomore",1,3,29,14,3,105,0,8,18,52,54,8,"dozens",90
"Female","Female",60,105,7,"Junior",0.5,2.9,25,4,1,94,15,6.5,6,61,56,9,"few",95
"Male","Male",74,155,10.5,"Freshman",4,3.7,29,2,3,90,20,8,4,56,65,8,"hundreds",95
"Male","Male",74,185,12.5,"Freshman",1,2.8,25,1,2,105,20,7,6,50,54,2,"few",25
"Male","Male",75,224,13,"Sophomore",1,3.8,27,0,1,77,17,7,5,49,59,7,"one",10
"Female","Female",65,170,7,"Senior",3,2.9,26,0,0,85,15,7,10,42,41,4,"dozens",50
"Female","Female",65,190,9.5,"Sophomore",5,2.3,23,5,3,100,60,6.5,8,48,49,5,"few",30
"Female","Female",63,133,8,"Freshman",4,3.8,32,2,4,95,70,8.5,20,49,50,7,"dozens",100
"Female","Female",62,120,7,"Freshman",2,1.5,23,10,2,90,20,8,10,44,47,2,"one",95
"Female","Female",65,120,9,"Freshman",2,3.4,26,2,4,60,30,8.5,15,48,53,4,"few",100
"Female","Female",67,130,8.5,"Sophomore",1,3.2,24,4,1,80,70,8.5,10,47,48,6,"one",40
"Male","Male",78,155,9.5,"Freshman",2,4,32,4,1,130,200,7,6,41,63,6,"millions",7
"Female","Female",67,140,8.5,"Sophomore",3,3.8,27,1,3,85,45,7,15,57,58,6,"thousands",100
"Male","Male",70,145,8.5,"Freshman",3,3.4,34,0,1,105,20,7,6,41,46,5,"few",20
"Male","Male",69,215,11,"Junior",2,2.8,22,2,2,90,24,7,10,46,46,5,"one",50
"Male","Male",69,130,9.5,"Freshman",2,3.6,30,0,0,70,6,7,10,48,49,5,"one",1
"Male","Male",72,130,10.5,"Junior",1,3,31,0,1,90,8,7,5,48,52,4,"dozens",80
"Male","Male",74,184,12,"Junior",2,3.1,32,6,1,120,21,8,4,44,45,6,"thousands",60
"Female","Female",69,152,9,"Sophomore",1,2.8,27,22,4,80,0,7,12,44,48,6,"few",75
"Male","Male",73,169,9.5,"Sophomore",5,3,32,0,0,75,25,7.5,3,59,64,9,"few",55
"Female","Female",60,130,6.5,"Sophomore",2.5,2,27,0,0,80,22,6.5,14,59,63,3,"dozens",70
"Female","Female",61,106,7,"Freshman",2.5,3.4,27,2,1,90,500,6,25,44,43,6,"few",20
"Male","Male",66,115,9.5,"Junior",2,3.1,29,0,1,0,40,8,11,52,55,7,"few",5
"Female","Female",67,220,9.5,"Sophomore",3,2,26,2,3,90,0,7.5,9,54,54,3,"one",100
"Male","Male",73,160,12,"Freshman",1,3.1,27,7,3,120,200,7,20,48,50,4,"dozens",30
"Female","Female",63,145,7,"Freshman",2,3.5,31,1,2,90,55,8,15,55,56,8,"few",70
"Female","Female",69,150,8,"Sophomore",2.5,3,25,20,2,100,30,6,25,47,47,7,"one",3
"Female","Female",67,144,9.5,"Senior",1,3.7,31,4,2,0,1,6,10,58,60,3,"few",84
"Female","Female",63,110,7,"Freshman",2,2.1,27,3,1,100,12,7,15,49,53,5,"thousands",60
"Female","Female",64,115,7,"Freshman",1,3.3,31,2,0,36,300,9,13,44,50,9,"one",20
"Female","Female",64,120,6,"Freshman",3.5,3.4,28,0,0,0,5,8,10,45,48,2,"few",20
"Female","Female",65,130,9,"Freshman",3,3.4,29,6,2,90,0,8,20,52,52,3,"one",85
"Female","Female",79,92,7,"Freshman",8,4,32,0,0,0,500,6.5,7,42,47,7,"few",80
"Male","Male",73,167,10,"Freshman",8,4,33,0,0,0,10,8,3,49,52,7,"none",0
"Female","Female",70,185,9.5,"Sophomore",9.5,3.6,25,1,3,95,150,7,20,54,54,5,"one",95
"Female","Female",68,155,9.5,"Senior",5,3,29,1,1,85,0,6.5,20,49,54,7,"few",85
"Female","Female",64,165,6.5,"Junior",3,3.5,33,4,0,100,1,8,10,57,56,7,"few",50
"Female","Female",65,116,5.5,"Freshman",4,3.9,29,1,0,88,20,6,7,52,60,4,"hundreds",99
"Female","Female",62,120,7,"Junior",3,3.5,21,0,3,88,80,7.5,10,55,50,6,"dozens",50
"Female","Female",67,145,9,"Freshman",2,2.1,31,5,1,90,0,7,20,50,54,5,"hundreds",75
"Female","Female",67,120,7.5,"Freshman",7,4,32,0,0,0,1000,7,9,46,46,4,"hundreds",5
"Female","Female",63,125,8.5,"Junior",3.5,3.5,30,10,3,80,4,9.5,10,54,48,5,"few",90
"Male","Male",75,180,13,"Senior",2,3,25,1,1,100,50,8,5,52,49,3,"few",75
"Female","Female",61,110,6,"Senior",3,3.7,31,0,2,80,50,7,30,50,53,3,"one",50
"Male","Male",72,180,12,"Sophomore",3,2,27,2,3,120,65,7,6,53,56,9,"dozens",20
"Male","Male",69,150,10.5,"Sophomore",3,2.9,31,0,0,127,45,7,5,47,49,5,"thousands",15
"Male","Male",69,130,10,"Freshman",3,4,33,0,1,80,40,7,3,49,49,8,"thousands",50
"Male","Male",70,180,9,"Senior",3,3.6,29,3,1,85,5,8,5,55,56,1,"few",30
"Female","Female",61,100,5.5,"Freshman",4,3.7,34,2,2,0,1000,5.5,40,49,51,7,"dozens",100
"Male","Male",71,200,11,"Senior",1,2.8,31,1,2,0,0,8,2,59,63,7,"hundreds",90
"Female","Female",65,153,8.5,"Senior",2.5,3.2,27,3,1,95,1000,8,60,51,54,7,"few",50
"Female","Female",62,120,6,"Freshman",7,3,26,3,2,80,30,7,30,54,50,7,"dozens",20
"Male","Male",68,158,8.5,"Freshman",2,2.3,30,0,0,80,400,5,4,49,51,10,"one",80
"Male","Male",72,170,11,"Junior",1.5,3.4,31,0,0,110,0,6,4,50,50,7,"one",1
"Female","Female",65,135,8,"Junior",4,3.8,27,7,1,90,22,8,20,48,50,8,"millions",50
"Female","Female",67,136,8.5,"Freshman",4.5,3.1,25,1,2,80,50,5.5,16,49,56,5,"dozens",75
"Male","Male",69,240,9,"Sophomore",1,3.5,24,3,2,89,100,7.5,6,54,61,7,"dozens",50
"Female","Female",63,117,8,"Freshman",3.5,3.7,30,0,0,80,0,8.5,15,48,55,9,"few",85
"Female","Female",66,135,7.5,"Junior",4,2.9,31,5,2,115,300,6,12,39,39,2,"few",60
"Male","Male",73,195,12,"Sophomore",4,3.8,31,0,1,105,65,7.5,9,54,58,6,"millions",50
"Male","Male",70,141,9.5,"Sophomore",2,2.5,30,1,2,75,50,8,2,50,54,6,"millions",90
"Male","Male",66,130,10,"Senior",5,3.7,31,0,2,85,0,8,3,57,61,1,"few",50
"Female","Female",68,150,9,"Freshman",2,2.9,32,5,2,20,0,7,9,47,48,2,"millions",99
"Male","Male",69,160,9,"Freshman",3.5,3.1,29,0,1,100,6,9,12,48,56,3,"one",51
"Female","Female",62,105,6,"Freshman",3.5,4,31,0,0,0,50,6.5,10,54,52,7,"few",45
"Male","Male",70,145,9.5,"Sophomore",2.5,3.4,29,3,2,110,15,7.5,6,59,54,4,"dozens",75
"Female","Female",68,125,9.5,"Freshman",2,4,29,1,1,100,9,8,20,37,37,5,"one",100
"Female","Female",66,172,9.5,"Freshman",1.5,2.2,26,3,2,100,6,6.5,10,52,56,6,"one",6
"Female","Female",66,135,8,"Freshman",3,3.6,35,0,1,50,2,6.5,8,52,53,4,"dozens",99
"Female","Female",68,144,8.5,"Junior",3,3.9,27,1,1,96,0,8.5,20,50,51,7,"hundreds",40
"Male","Male",84,170,9,"Freshman",7,3.9,16,2,1,22,2,5,2,39,40,5,"hundreds",5
"Female","Female",66,136,9,"Freshman",7.5,3.4,28,1,2,120,62,7,70,49,50,6,"few",50
"Male","Male",68,150,9,"Freshman",3.5,3.5,30,2,2,117,86,6,4,48,52,1,"none",0
"Male","Male",72,150,10.5,"Freshman",1,2.4,26,2,2,120,10,7.5,4,50,51,7,"thousands",95
"Male","Male",69,195,10,"Sophomore",2,2.1,34,0,2,90,150,5,20,45,57,1,"few",20
"Female","Female",64,140,7.5,"Sophomore",3,3.5,26,0,0,95,60,8,14,56,55,2,"few",40
"Male","Male",73,255,13,"Sophomore",2.5,3.5,28,0,1,130,25,7,10,50,58,4,"few",80
"Male","Male",73,150,12,"Sophomore",2,1.5,25,3,3,98,106,7,8,50,50,7,"few",60
"Female","Female",64,110,8,"Freshman",3,3.6,29,5,0,0,500,6.5,5,46,51,7,"few",80
"Male","Male",69,143,10.5,"Junior",2,3.5,23,5,5,91,20,8,15,43,43,9,"few",100
"Male","Male",72,175,11.5,"Sophomore",1,2.8,30,1,1,120,87,5.5,10,55,58,7,"thousands",90
"Male","Male",69,140,9,"Senior",4,2.9,30,0,1,150,1000,9,30,49,52,7,"few",20
"Male","Male",72,200,9,"Freshman",5,3.6,31,1,0,0,5,8,8,47,49,7,"dozens",11
"Female","Female",63,107,7.5,"Sophomore",0,3.5,20,0,2,100,0,5,10,49,54,7,"millions",30
"Male","Male",69,170,9.5,"Junior",2,2.7,22,30,3,120,0,8,8,54,58,2,"one",50
"Female","Female",63,107,5.5,"Freshman",4,3.1,32,1,0,0,50,6,20,46,47,6,"millions",60
"Female","Female",65,120,7,"Sophomore",4,2.6,27,0,0,55,10,8,30,48,48,7,"dozens",20
"Female","Female",62,135,6.5,"Freshman",3,3.3,33,2,1,95,80,7,20,46,50,4,"dozens",30
"Male","Male",70,190,12,"Freshman",2,3.3,26,0,3,110,0,8,5,41,45,2,"thousands",50
"Female","Female",67,150,8.5,"Sophomore",6,3.3,24,1,2,100,0,7.5,21,43,45,5,"dozens",50
"Male","Male",74,186,13,"Freshman",0.5,3.2,32,1,1,105,80,7.5,3,44,49,5,"none",0
"Female","Female",62,120,5.5,"Freshman",3,2.7,24,5,4,100,65,5,10,50,48,9,"few",50
"Female","Female",67,135,9,"Sophomore",0.5,3.2,29,4,2,90,62,7.5,11,55,53,6,"dozens",95
"Male","Male",72,195,11,"Sophomore",4,3.1,22,1,1,120,75,7,7,40,40,4,"dozens",10
"Female","Female",65,130,7,"Junior",0.5,3.6,30,0,0,126,140,8,21,47,47,5,"dozens",10
"Male","Male",75,160,11.5,"Freshman",0.5,3.3,26,0,2,80,70,9,16,53,56,4,"dozens",50
"Female","Female",60,120,7.5,"Senior",2.5,3.6,28,0,0,65,40,7,25,59,60,3,"one",50
"Female","Female",68,190,8,"Sophomore",5,2.9,34,0,1,90,200,6.5,20,47,52,9,"few",25
"Female","Female",65,117,7,"Freshman",4,3,30,0,1,75,100,8,20,53,55,8,"few",50
"Female","Female",69,150,9.5,"Freshman",3.5,2.5,23,6,2,100,30,8,25,51,58,1,"few",100
"Female","Female",62,124,6,"Sophomore",10,4,33,1,0,70,10,7,5,49,49,6,"one",30
"Male","Male",74,200,11,"Freshman",2,3,27,2,1,90,50,7,3,47,48,9,"thousands",50
"Male","Male",69,190,12,"Freshman",2,3.8,32,2,1,112,50,5,10,48,48,8,"few",50
"Male","Male",74,162,11.5,"Junior",3,2.9,26,6,3,140,19,6,4,54,61,4,"thousands",80
"Female","Female",63,175,8,"Freshman",0,2.5,25,1,3,0,20,6,5,37,40,7,"few",30
"Female","Female",63,120,6.5,"Sophomore",1.5,3.5,31,5,1,100,200,7,15,47,59,5,"one",90
"Female","Female",66,120,8,"Freshman",1,2.8,24,4,3,70,5,7.5,7,47,60,4,"few",100
"Female","Female",68,160,9,"Freshman",2,2.6,25,1,3,100,20,8,4,54,57,5,"few",100
"Female","Female",64,100,6,"Sophomore",4,3.5,29,4,1,75,30,7.5,13,49,49,7,"few",70
"Female","Female",67,123,8,"Junior",1.5,2.9,31,4,2,100,65,8,20,52,52,9,"one",50
"Female","Female",64,150,7,"Freshman",5,3.8,30,0,1,91,100,4.5,25,44,51,2,"few",20
"Female","Female",66,130,7,"Junior",6,2.9,28,1,0,100,4,7,16,53,50,8,"few",10
"Female","Female",66,125,10,"Sophomore",1,3.5,34,4,2,104,0,8.5,7,53,61,7,"thousands",100
"Female","Female",64,178,8,"Freshman",3,3.5,26,0,2,65,0,6,11,43,46,7,"few",50
"Female","Female",66,130,7.5,"Freshman",2,3.4,29,3,2,90,200,7,20,49,51,7,"one",40
"Female","Female",64,152,8.5,"Freshman",3,3.4,25,1,1,0,300,6.5,12,51,54,3,"hundreds",30
"Female","Female",60,115,6,"Freshman",7,4,26,0,1,80,20,8,10,44,50,2,"one",80
"Male","Male",70,184,11.5,"Freshman",2,3.8,27,0,1,110,40,7.5,8,50,52,6,"hundreds",25
"Female","Female",65,130,9.5,"Sophomore",4,3.1,22,4,2,80,35,7,10,47,52,1,"dozens",90
"Male","Male",69,160,10.5,"Freshman",0.5,1.7,29,0,5,200,300,4,7,47,56,2,"few",0
"Male","Male",75,174,11.5,"Sophomore",3,3,25,2,1,110,11,8.5,12,44,45,4,"one",60
"Female","Female",68,135,8,"Junior",3,3.6,32,0,1,80,68,6,9,54,54,2,"one",90
"Female","Female",62,125,6,"Senior",5,3.6,30,1,1,110,200,7,35,55,64,8,"millions",100
"Female","Female",65,108,7,"Freshman",1,3.3,34,6,0,0,0,6,15,50,45,9,"one",60
"Male","Male",69,145,10,"Sophomore",1,3.3,25,1,2,110,9,7,4,51,52,7,"dozens",90
"Female","Female",59,105,7,"Sophomore",10,2.9,34,0,1,98,41,6,8,49,50,4,"few",70
"Male","Male",71,180,11.5,"Freshman",4.5,3.2,28,1,1,120,0,7,7,47,50,7,"one",50
"Male","Male",73,250,11.5,"Senior",1.5,2.3,31,4,2,100,29,8,4,52,52,4,"dozens",50
"Male","Male",68,195,10,"Junior",2,3.9,32,1,1,90,120,7,5,51,56,4,"dozens",50
"Female","Female",62,88,6.5,"Freshman",1.5,3.4,27,7,2,85,1,6,16,41,49,5,"few",20
"Male","Male",70,190,11.5,"Sophomore",2.5,3.1,31,0,2,127,0,6,8,49,50,3,"few",95
"Male","Male",66,91,9,"Sophomore",1,4,19,13,5,21,13,8,4,52,47,7,"dozens",3
"Male","Male",67,140,9.5,"Sophomore",3,2.5,29,0,1,100,65,6,3,48,52,7,"one",75
"Male","Male",66,130,9.5,"Junior",1.5,2.5,32,4,1,100,26,6,4,56,57,8,"thousands",2
"Male","Male",68,138,9.5,"Senior",5,3.8,23,5,3,100,4,6,6,52,52,10,"few",75
"Male","Male",71,215,11,"Sophomore",2.5,3.8,35,0,0,146,20,6.5,4,47,47,7,"few",75
"Male","Male",72,203,10.5,"Freshman",6,4,33,3,0,90,14,10.5,10,41,40,7,"dozens",3
"Female","Female",65,101,6,"Senior",4,3.7,28,2,0,116,1,4,15,44,47,2,"few",60
"Male","Male",69,135,9,"Senior",2,3.2,23,3,3,80,5,9,5,43,44,6,"none",25
"Male","Male",70,150,9.5,"Sophomore",2.5,3.4,29,3,2,110,30,8,6,59,54,7,"dozens",75
"Male","Male",74,165,11,"Freshman",1.5,4,36,2,1,80,62,6,8,49,50,4,"millions",33
"Female","Female",63,110,4.5,"Freshman",3.5,3.5,30,1,0,0,500,7,15,44,46,6,"none",50
"Female","Female",65,106,6.5,"Sophomore",1,3.3,33,6,1,0,20,12,3,45,50,5,"few",50
"Female","Female",67,135,8,"Freshman",2,3,30,1,0,95,15,6,15,47,48,6,"few",10
"Female","Female",68,125,7,"Sophomore",2,3.5,30,3,0,0,0,7,8,48,49,7,"one",90
"Male","Male",67,132,8,"Senior",6,3.7,30,2,0,70,20,8,8,50,54,7,"hundreds",100
"Male","Male",72,149,9.5,"Freshman",2,3,32,0,2,0,0,6.5,4,64,65,7,"dozens",0
"Male","Male",70,215,14,"Sophomore",2,3.6,24,2,1,90,10,7.5,7,63,59,5,"one",30
"Female","Female",68,135,8,"Junior",3,3.3,26,1,5,105,0,7.5,10,51,52,2,"hundreds",100
"Female","Female",63,101,7,"Junior",5,3.1,30,3,0,60,10,10,6,42,51,4,"few",5
"Female","Female",63,115,7.5,"Freshman",3.5,3.5,27,0,1,0,120,8,5,55,52,4,"few",100
"Female","Female",64,115,6.5,"Freshman",5,3.8,27,3,1,0,0,6.5,10,47,46,6,"millions",50
"Male","Male",66,160,9,"Sophomore",1,3,31,5,1,100,200,8,5,49,50,4,"few",100
"Female","Female",65,83,6,"Sophomore",8,4,33,1,0,0,5,10,10,51,51,4,"one",1
"Female","Female",63,110,6,"Freshman",5,3.7,31,0,0,0,0,7,10,46,49,7,"few",60
"Female","Female",60,115,5,"Freshman",4,3.4,26,0,0,25,80,7,10,46,50,7,"few",50
"Female","Female",65,100,4.5,"Sophomore",2.5,3.7,30,1,0,60,3,8,18,46,47,7,"one",10
"Male","Male",74,180,10.5,"Sophomore",3,3.3,27,0,0,0,80,7,4,50,50,8,"few",10
"Female","Female",61,154,8,"Sophomore",8,3.8,31,1,0,0,100,7.5,3,45,45,7,"millions",1
"Female","Female",62,106,6.5,"Freshman",4.5,4,31,0,0,0,44,6.5,9,55,53,9,"few",35
"Male","Male",69,143,11,"Senior",0,3.5,26,0,3,45,0,6.5,4,50,58,7,"thousands",100
"Male","Male",63,135,8,"Freshman",3,3.8,29,0,1,93,43,8,3,51,52,2,"few",100
"Male","Male",71,165,9.5,"Sophomore",3.5,3.7,34,0,0,0,200,7,7,47,53,7,"none",99
"Female","Female",65,125,10,"Freshman",2.5,3.6,33,4,1,80,40,7,8,47,47,4,"dozens",40
"Male","Male",72,185,9.5,"Senior",0.5,3.2,32,0,1,156,20,7.5,20,51,52,2,"hundreds",5
"Female","Female",62,102,6.5,"Freshman",2,3.1,18,0,4,100,0,4.5,11,48,50,1,"one",100
"Female","Female",63,116,6.5,"Senior",7,3.9,33,0,0,39,300,7.5,10,47,51,7,"few",50
"Female","Female",62,212,10,"Sophomore",4,3.9,33,7,1,97,15,6,8,39,45,5,"one",100
"Male","Male",72,184,9,"Sophomore",3,3.7,30,0,0,85,0,7.5,4,48,48,7,"few",50
"Male","Male",70,158,10.5,"Junior",6,3,29,10,1,191,0,7,4,55,58,8,"few",15
"Male","Male",68,190,10.5,"Junior",4,3.4,22,1,2,130,2,7,6,45,45,5,"few",40
"Female","Female",64,120,7.5,"Freshman",5,3.9,33,1,1,0,30,7,10,45,46,7,"one",40
"Female","Female",59,140,6,"Sophomore",6,2.8,25,1,3,90,10,7,30,41,42,7,"hundreds",50
"Female","Female",62,96,6,"Sophomore",5,3.3,31,2,0,60,0,6.5,7,43,46,4,"none",30
"Male","Male",65,128,8.5,"Sophomore",3,3.1,25,0,1,100,0,7,5,54,55,6,"one",50
"Male","Male",70,185,11,"Freshman",1,1.2,26,9,3,108,89,7,4,58,62,9,"dozens",50
"Female","Female",65,106,6.5,"Senior",6,3,31,0,0,0,0,8,20,47,53,7,"one",33
"Female","Female",62,130,6,"Sophomore",5,3.9,31,0,0,0,70,6.5,11,46,47,9,"few",10
"Male","Male",71,177,10.5,"Senior",1.5,3.2,24,3,2,102,31,7,4,58,56,7,"few",75
"Male","Male",68,130,8,"Sophomore",3,3.6,24,0,1,92,25,6.5,7,43,48,6,"one",20
"Male","Male",79,110,9.5,"Sophomore",6,3.8,33,0,0,0,1000,7,12,45,45,10,"one",5
"Female","Female",67,120,7.5,"Junior",7,3.4,33,1,0,120,1000,6,20,53,57,6,"few",20
"Female","Female",63,130,5.5,"Freshman",6,4,30,0,0,0,8,7,6,43,50,9,"none",35
