"gender","genderID","greek","homeTown","ethnicity","religion","religious","ACT","GPA","partyHr","drinks","sexPartners","relationships","firstKissAge","favLifePeriod","hoursCallParents","socialMedia","texts","goodOrWell","parentRelationship","workHr","tuition","career"
"Male","Male","No","Small Town","White","Christian",7,30,2.6,20,40,40,0,"14","College",2,"5",15,5,10,10,0,"Concrete plan"
"Female","Female","No","Medium City","Asian","Agnostic",5,32,4,4,0,0,0,"17","lower grades",2,"6",2,5,4,0,50,"Some Idea"
"Female","Female","No","Big City Suburb","Black","Christian",9,24,2.9,4,5,2,2,"15","College",7,"7",4,8,7,15,0,"Concrete plan"
"Female","Female","Yes","Big City Suburb","Mixed","Agnostic",0,29,3.8,4,10,9,1,"15","College",2,"2",6,3,10,0,100,"Nervous"
"Male","Male","No","Big City","Asian","Christian",1,32,3.3,11,12,5,3,"15","College",1,"2",20,6,10,0,10,"Nervous"
"Male","Male","No","Big City Suburb","Hispanic","Christian",3,31,4,3,0,1,3,"8","High School",3,"1",4,6,3,20,60,"Nervous"
"Male","Male","No","Big City Suburb","Other","Atheist",0,28,3.9,5,5,1,1,"14","College",4,"1",4,0,7,0,0,"Nervous"
"Female","Female","No","Medium City","White","Christian",5,23,2.8,4,5,13,2,"14","High School",5,"2",4,8,8,40,0,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Atheist",2,30,3.5,9,6,1,1,"16","College",1,"9",2,8,8,0,30,"Nervous"
"Female","Female","No","Big City","Black","Christian",2,21,1,1,0,2,2,"15","middle school",5,"4",3,7,8,5,10,"Nervous"
"Male","Male","No","Big City","Black","Christian",5,21,3.8,5,0,0,0,"still waiting","lower grades",5,"1",3,5,10,0,60,"No Idea"
"Female","Female","No","Big City","Asian","Christian",7,30,4,3,0,0,1,"still waiting","High School",5,"1",7,7,8,0,100,"Grad School"
"Female","Female","No","Big City Suburb","White","Agnostic",0,28,3.1,0,0,1,1,"18","High School",2,"1",2,10,10,0,100,"No Idea"
"Female","Female","No","Small Town","White","Atheist",0,31,3.5,0,0,2,1,"16","College",4,"2",3,10,8,0,100,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Christian",8,29,4,1,2,0,1,"16","High School",2,"0",1,9,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Hindu",8,30,4,10,10,0,0,"16","College",20,"1",10,5,10,0,100,"Nervous"
"Female","Female","No","Big City","Asian","Other Religion",5,29,3.8,0,0,0,0,"still waiting","College",0,"3",0,8,9,0,100,"Nervous"
"Female","Female","No","Small Town","Asian","Buddhist",5,21,3.4,0,0,0,1,"still waiting","Kindergarten",12,"4",4,5,6,5,90,"Some Idea"
"Male","Male","No","Small Town","White","Christian",7,33,3.8,10,25,1,0,"14","College",3,"2",9,5,8,20,30,"Concrete plan"
"Male","Male","Yes","Big City Suburb","White","Christian",7,28,3.1,6,13,5,1,"13","College",2,"1",4,5,7,0,90,"Some Idea"
"Male","Male","Yes","Big City","Hispanic","Christian",5,28,3.5,10,10,1,1,"13","College",1,"6",11,5,10,10,0,"Grad School"
"Female","Female","No","Big City","White","Atheist",0,32,3.4,12,10,2,0,"16","College",1,"3",7,2,5,0,50,"Grad School"
"Female","Female","Yes","Small Town","White","Christian",9,26,3.6,4,4,2,2,"14","College",2,"6",10,6,10,15,40,"Concrete plan"
"Female","Female","No","Big City","Asian","Christian",9,29,2.7,0,0,4,4,"14","College",3,"3",5,3,9,0,100,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Christian",4,29,3.6,3,20,20,1,"12","College",2,"4",3,10,10,0,0,"Nervous"
"Male","Male","No","Big City Suburb","White","Agnostic",3,29,4,4,8,2,2,"14","High School",2,"1",2,5,8,0,90,"Nervous"
"Female","Female","No","Medium City","Asian","Hindu",7,30,3.9,4,2,1,1,"15","College",5,"1",4,8,10,0,100,"Grad School"
"Female","Female","No","Big City Suburb","White","Christian",2,19,3,15,15,3,1,"16","College",10,"1",8,10,8,0,0,"Nervous"
"Female","Female","Yes","Small Town","Hispanic","Christian",6,25,2.4,10,6,3,1,"13","College",3,"1",3,3,9,10,80,"Grad School"
"Male","Male","No","Medium City","Asian","Atheist",0,30,3,2,1,2,3,"17","College",2,"2",3,5,5,15,100,"Other"
"Female","Female","No","Medium City","White","Christian",3,31,4,2,0,1,3,"16","College",21,"4",10,6,6,0,90,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Christian",4,24,3.5,3,0,0,0,"still waiting","High School",9,"2",7,4,9,20,70,"Grad School"
"Female","Female","No","Big City Suburb","White","Christian",1,26,3.7,0,0,0,0,"still waiting","middle school",2,"5",2,5,9,0,70,"No Idea"
"Female","Female","Yes","Big City Suburb","White","Christian",6,30,3.2,12,12,8,2,"13","College",4,"2",6,7,9,5,100,"Nervous"
"Male","Male","Yes","Medium City","Asian","Christian",9,30,3.4,19,35,1,1,"15","College",8,"2",6,10,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",10,28,2.8,0,0,0,0,"still waiting","College",1,"2",5,1,7,5,60,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Christian",7,27,4,10,12,0,1,"14","High School",2,"8",20,5,8,0,100,"Concrete plan"
"Female","Female","No","Small Town","White","Christian",5,26,2.4,6,12,13,6,"15","High School",7,"2",5,7,9,15,50,"Some Idea"
"Female","Female","No","Small Town","Black","Christian",6,25,3.5,17,3,2,5,"14","High School",1,"2",4,6,8,10,40,"Nervous"
"Male","Male","Yes","Big City","Asian","Buddhist",3,30,3.7,3,2,1,1,"19","College",5,"7",5,9,9,5,90,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Agnostic",4,27,4,10,6,1,1,"15","High School",3,"0",4,7,8,0,80,"Grad School"
"Female","Female","No","Small Town","Asian","Hindu",0,29,3.5,0,0,0,1,"18","College",2,"2",5,2,8,0,100,"Nervous"
"Male","Male","Yes","Medium City","White","Christian",7,30,3.4,30,0,20,4,"14","High School",4,"2",5,2,6,10,80,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",8,29,4,8,6,0,0,"14","High School",4,"2",5,2,10,35,0,"Grad School"
"Female","Female","No","Big City Suburb","White","Christian",7,33,3.6,5,5,0,0,"still waiting","High School",7,"3",8,6,9,0,100,"Grad School"
"Male","Male","No","Medium City","Black","Other Religion",3,17,2,15,1,50,3,"22","College",0,"2",7,6,6,0,0,"Other"
"Female","Female","No","Big City Suburb","White","Christian",5,24,3.5,25,20,3,1,"14","College",6,"5",4,3,8,0,50,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Christian",6,28,3.9,5,4,0,0,"15","High School",1,"2",6,3,8,0,90,"Concrete plan"
"Female","Female","No","Big City","Asian","Atheist",0,27,3.8,1,0,0,0,"still waiting","Kindergarten",2,"4",3,5,8,0,100,"Some Idea"
"Female","Female","Yes","Big City Suburb","White","Agnostic",7,32,3.9,16,18,3,1,"13","High School",3,"1",7,3,10,0,100,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Agnostic",0,32,3.8,4,3,1,1,"16","College",2,"6",4,8,9,0,80,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,26,3.1,1,2,5,3,"13","High School",7,"2",4,8,8,30,10,"Grad School"
"Male","Male","No","Big City Suburb","White","Christian",6,33,4,7,24,0,1,"15","High School",2,"2",9,2,8,40,90,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",0,31,3.2,2,4,2,1,"17","Kindergarten",7,"0",5,0,9,20,100,"Nervous"
"Male","Male","No","Big City","Asian","Agnostic",0,28,3.8,0,0,0,0,"still waiting","College",3,"0",4,5,8,0,100,"Some Idea"
"Female","Female","Yes","Big City","Hispanic","Atheist",0,26,3,6,5,0,0,"still waiting","middle school",1,"3",1,6,3,0,0,"Nervous"
"Male","Male","No","Big City","Mixed","Atheist",0,32,3,30,30,5,3,"16","College",3,"2",5,8,9,15,20,"Some Idea"
"Male","Male","No","Small Town","Asian","Christian",10,30,3.2,0,0,1,1,"16","middle school",7,"10 or more",4,7,7,0,100,"Some Idea"
"Male","Male","No","Big City","Asian","Atheist",0,29,3.9,1,0,2,2,"16","College",1,"3",5,8,6,0,70,"Some Idea"
"Female","Female","No","Big City","White","Other Religion",5,28,3.6,30,30,5,3,"12","College",2,"4",5,4,8,0,10,"Nervous"
"Female","Female","No","Medium City","Asian","Christian",6,28,4,18,10,1,2,"14","High School",4,"8",4,5,4,0,40,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Christian",1,28,3.5,8,16,10,1,"17","College",3,"1",6,5,9,5,80,"Grad School"
"Female","Female","No","Big City","Mixed","Other Religion",5,30,3,0,0,6,4,"15","lower grades",1,"4",5,2,6,25,0,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Jewish",6,29,3.8,10,20,1,1,"14","College",2,"3",8,3,9,0,100,"No Idea"
"Female","Female","No","Big City Suburb","White","Christian",8,28,3.6,5,1,1,2,"14","High School",8,"2",4,4,10,0,100,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Christian",7,26,3.5,0,0,0,0,"still waiting","High School",15,"3",8,3,10,0,60,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Agnostic",1,28,3,5,5,2,1,"19","College",1,"2",4,5,6,25,90,"Some Idea"
"Male","Male","Yes","Big City Suburb","White","Christian",5,27,2.5,9,20,1,1,"15","College",2,"1",5,4,10,0,100,"Grad School"
"Male","Male","No","Big City","Asian","Buddhist",5,36,3,0,0,0,0,"still waiting","middle school",7,"2",1,3,5,0,0,"Concrete plan"
"Female","Female","No","Big City","Hispanic","Christian",5,25,2.9,8,10,0,1,"14","College",7,"4",6,5,5,10,0,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Christian",8,29,3.5,0,0,0,1,"17","College",2,"5",4,8,7,5,10,"Nervous"
"Male","Male","No","Medium City","White","Christian",3,26,3.9,16,20,1,1,"15","College",2,"1",5,5,9,0,50,"Concrete plan"
"Female","Female","No","Medium City","Asian","Muslim",3,32,3,6,6,0,0,"18","College",8,"2",4,2,10,0,100,"Nervous"
"Male","Male","No","Small Town","White","Atheist",1,31,3.1,1,1,1,1,"19","College",0,"3",3,9,10,0,100,"Nervous"
"Female","Female","No","Big City","Hispanic","Agnostic",0,30,3.7,6,1,1,2,"13","High School",3,"2",3,5,7,30,0,"Concrete plan"
"Female","Female","Yes","Small Town","White","Christian",4,25,3.6,15,6,1,1,"13","College",5,"1",15,5,10,0,60,"Nervous"
"Female","Female","No","Medium City","Black","Muslim",3,25,3,0,0,4,1,"16","College",15,"10 or more",5,5,5,0,100,"Grad School"
"Female","Female","Yes","Big City","White","Christian",4,28,3.5,12,9,1,1,"18","College",1,"2",8,5,9,10,100,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Hindu",6,31,4,0,0,0,0,"still waiting","High School",9,"0",6,1,9,0,100,"Concrete plan"
"Male","Male","No","Big City","Asian","Christian",4,31,3,3,1,1,1,"19","middle school",2,"2",10,10,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",7,27,3.6,0,0,0,0,"still waiting","College",2,"7",8,7,9,15,100,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Christian",6,24,2.7,3,6,2,1,"3","College",1,"10 or more",3,6,10,15,70,"Grad School"
"Male","Male","No","Medium City","Asian","Agnostic",0,30,3.8,15,15,50,1,"16","High School",6,"2",3,2,7,0,100,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Christian",6,26,4,6,1,0,1,"17","High School",10,"2",8,3,10,15,80,"Grad School"
"Female","Female","No","Small Town","White","Christian",4,29,4,0,0,0,0,"16","High School",6,"4",5,8,10,0,100,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",9,21,2.9,5,3,0,1,"18","High School",5,"5",6,2,10,5,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Hindu",5,36,4,5,4,2,4,"15","College",3,"10 or more",5,2,7,5,10,"Nervous"
"Male","Male","No","Big City Suburb","Black","Christian",10,25,3.5,4,2,5,2,"17","College",2,"1",6,9,10,20,0,"Concrete plan"
"Female","Female","No","Small Town","Asian","Buddhist",6,28,3.6,4,4,0,1,"18","College",2,"2",4,5,7,0,10,"Nervous"
"Female","Female","No","Small Town","White","Christian",8,22,3.3,4,0,1,1,"17","College",5,"3",5,5,10,15,0,"Some Idea"
"Female","Female","Yes","Big City","White","Christian",3,27,3.1,18,18,3,0,"16","College",7,"10 or more",20,5,10,10,70,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Christian",5,30,3.4,4,6,6,2,"13","High School",4,"1",13,5,9,15,90,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Christian",5,26,3.2,4,2,0,0,"16","College",7,"5",10,9,9,0,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Christian",3,26,3.4,1,1,1,1,"16","College",1,"1",4,9,9,0,30,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",10,26,4,0,0,0,1,"17","High School",1,"1",3,3,9,0,90,"Grad School"
"Male","Female","Yes","Big City","Black","Christian",10,12,1,50,50,50,25,"4","College",16,"10 or more",18,5,5,45,100,"No Idea"
"Female","Female","No","Small Town","Black","Other Religion",5,30,2.9,4,0,1,1,"14","College",4,"3",1,5,10,15,0,"Grad School"
"Female","Female","Yes","Small Town","White","Jewish",5,23,2.7,10,6,0,2,"14","High School",10,"3",9,6,6,0,100,"Nervous"
"Female","Female","Yes","Small Town","Mixed","Christian",7,28,3.5,10,15,3,1,"15","College",7,"3",4,5,9,10,0,"Nervous"
"Female","Female","Yes","Big City Suburb","Asian","Other Religion",8,26,3,2,0,0,0,"18","College",2,"5",20,0,10,0,100,"Some Idea"
"Male","Male","No","Big City","Asian","Christian",7,27,4,50,0,0,0,"still waiting","College",1,"5",31,5,3,0,100,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Christian",7,31,3.6,2,2,1,1,"16","High School",2,"1",2,7,10,0,90,"Nervous"
"Female","Female","No","Big City Suburb","White","Jewish",1,32,3.9,3,2,2,1,"14","College",11,"2",4,5,6,0,100,"Grad School"
"Female","Female","No","Medium City","White","Christian",7,22,3,0,0,1,1,"13","High School",3,"2",5,5,8,0,0,"Grad School"
"Female","Female","No","Small Town","White","Christian",9,26,3.1,4,3,0,0,"18","College",2,"3",3,4,6,0,90,"Concrete plan"
"Female","Female","No","Big City","Asian","Agnostic",2,29,3.6,5,6,0,1,"17","College",3,"5",11,5,8,0,100,"Nervous"
"Female","Female","No","Small Town","White","Other Religion",5,17,3.8,4,3,1,1,"15","High School",6,"9",6,10,10,25,20,"Nervous"
"Female","Female","No","Small Town","White","Christian",5,19,3.7,0,5,1,2,"13","High School",0,"1",6,5,5,40,0,"Other"
"Male","Male","No","Big City Suburb","White","Christian",7,32,3.2,6,5,1,1,"14","High School",2,"5",4,3,10,0,100,"Nervous"
"Male","Female","No","Big City Suburb","White","Christian",7,27,4,12,20,0,1,"17","High School",1,"1",5,4,6,0,100,"Some Idea"
"Male","Male","No","Big City","Asian","Agnostic",0,29,3.7,2,1,2,3,"16","College",2,"3",5,9,9,0,100,"Nervous"
"Male","Male","Yes","Medium City","Hispanic","Christian",7,23,2.6,15,20,3,1,"13","College",1,"3",6,5,5,10,70,"Nervous"
"Female","Female","No","Big City Suburb","White","Agnostic",3,24,4,10,10,2,1,"16","High School",5,"2",4,5,3,0,90,"Grad School"
"Female","Other","No","Big City Suburb","White","Atheist",1,34,4,4,3,3,2,"16","lower grades",0,"1",7,1,10,10,70,"Some Idea"
"Male","Male","No","Big City Suburb","White","Agnostic",1,31,4,0,0,0,1,"15","High School",3,"2",3,5,7,15,50,"Grad School"
"Male","Male","No","Big City Suburb","Asian","Atheist",0,30,2,0,3,0,0,"still waiting","middle school",7,"10 or more",6,0,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",6,24,3.9,5,6,6,2,"12","Kindergarten",3,"3",5,6,5,25,10,"Grad School"
"Male","Male","Yes","Big City Suburb","White","Christian",1,33,3.7,8,15,2,1,"18","College",3,"1",4,6,7,0,70,"Grad School"
"Male","Male","No","Big City Suburb","White","Agnostic",3,27,4,7,3,1,1,"17","College",9,"0",3,3,9,0,100,"No Idea"
"Male","Male","No","Medium City","Asian","Atheist",0,30,2,0,0,0,0,"still waiting","College",1,"3",4,7,8,0,100,"Some Idea"
"Male","Male","Yes","Big City Suburb","Asian","Agnostic",2,32,3.7,5,8,1,1,"17","College",5,"2",2,7,8,25,100,"Concrete plan"
"Male","Male","No","Small Town","Asian","Muslim",9,26,2.8,2,0,0,0,"still waiting","College",5,"2",3,8,9,0,100,"Concrete plan"
"Male","Male","No","Big City Suburb","White","Christian",9,30,3.5,6,10,1,1,"17","High School",3,"1",4,4,7,0,80,"Some Idea"
"Female","Female","No","Big City Suburb","White","Christian",6,24,3.6,6,3,0,0,"18","College",8,"6",7,5,8,40,0,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,32,3.9,2,0,0,1,"17","College",1,"3",7,3,10,5,100,"Nervous"
"Female","Female","No","Medium City","Black","Agnostic",4,29,3.3,0,0,0,0,"14","College",1,"1",2,6,9,10,100,"Grad School"
"Female","Female","No","Medium City","White","Christian",5,30,3.7,6,4,1,1,"16","High School",20,"2",5,5,9,0,100,"Some Idea"
"Male","Male","No","Big City","Asian","Atheist",0,31,3.1,6,1,3,2,"19","College",2,"1",3,10,10,0,20,"Some Idea"
"Female","Female","No","Big City Suburb","Asian","Christian",6,30,2.8,3,0,0,0,"still waiting","lower grades",3,"2",4,10,9,0,100,"Some Idea"
"Female","Female","No","Small Town","White","Atheist",0,26,3,8,10,10,1,"13","College",2,"2",3,5,1,15,0,"No Idea"
"Male","Male","Yes","Medium City","Black","Muslim",2,13,1.2,2,1,1,1,"4","High School",1,"3",34,1,3,35,30,"Some Idea"
"Female","Female","No","Medium City","Asian","Christian",10,27,3.5,0,0,0,0,"still waiting","College",2,"4",5,5,8,10,10,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",1,30,3.3,3,1,0,0,"23","Kindergarten",1,"2",5,5,2,10,100,"Some Idea"
"Female","Female","No","Medium City","White","Atheist",0,27,2.7,4,2,5,3,"14","lower grades",3,"5",3,6,10,10,100,"Some Idea"
"Female","Female","No","Big City","Hispanic","Christian",5,24,3.6,1,0,0,0,"still waiting","College",8,"1",7,5,10,0,0,"Concrete plan"
"Female","Female","Yes","Big City Suburb","White","Christian",9,24,3.4,4,2,3,1,"14","High School",14,"3",5,5,10,0,90,"Grad School"
"Female","Female","No","Small Town","Asian","Christian",8,29,3.4,0,0,0,1,"20","College",1,"6",8,9,10,15,100,"Some Idea"
"Female","Female","Yes","Big City","Asian","Agnostic",6,31,3.9,0,0,0,1,"17","High School",1,"3",3,8,8,0,100,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",2,27,3.5,1,0,0,2,"16","middle school",7,"9",4,5,6,0,100,"Nervous"
"Female","Female","No","Big City","Mixed","Agnostic",0,26,3.2,6,8,1,1,"13","Kindergarten",4,"6",4,9,7,0,70,"No Idea"
"Female","Female","No","Big City Suburb","Asian","Christian",8,33,3.6,0,0,1,1,"17","College",0,"8",5,10,8,15,0,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Christian",8,27,4,4,2,0,0,"still waiting","College",4,"4",8,4,7,0,80,"Grad School"
"Female","Female","No","Big City Suburb","Hispanic","Other Religion",6,24,3.2,10,3,1,2,"14","College",3,"10 or more",6,4,9,0,0,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",0,28,3.5,1,0,1,1,"15","College",0,"6",8,10,8,15,30,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Agnostic",1,31,3.7,1,0,0,0,"still waiting","College",8,"1",3,1,10,0,100,"Some Idea"
"Female","Female","Yes","Medium City","Mixed","Christian",8,30,3.8,10,10,2,1,"12","lower grades",5,"4",18,0,7,0,100,"Grad School"
"Female","Female","Yes","Big City Suburb","White","Christian",4,31,3.9,12,10,0,0,"18","College",2,"1",2,6,9,5,100,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Christian",5,30,4,0,0,1,2,"14","College",1,"4",2,8,7,10,10,"Grad School"
"Male","Male","No","Big City Suburb","Mixed","Other Religion",5,30,2.6,0,0,31,1,"17","College",1,"0",3,4,4,35,0,"Concrete plan"
"Female","Female","Yes","Small Town","White","Agnostic",0,23,2.5,10,5,0,0,"15","College",5,"2",3,3,9,0,50,"Concrete plan"
"Male","Male","No","Small Town","Asian","Christian",8,25,4,0,0,0,0,"16","High School",7,"3",6,1,8,0,100,"Some Idea"
"Female","Female","No","Small Town","White","Christian",3,32,3.8,12,12,4,1,"13","College",14,"2",6,7,9,0,100,"Grad School"
"Male","Male","No","Big City Suburb","White","Christian",8,30,4,6,8,3,1,"16","High School",3,"2",3,8,9,0,100,"Grad School"
"Female","Female","Yes","Small Town","White","Agnostic",0,28,3.7,10,10,4,1,"14","College",2,"10 or more",6,5,8,0,90,"Some Idea"
"Male","Male","No","Big City Suburb","White","Agnostic",0,29,3,7,10,7,2,"13","College",1,"2",7,6,5,0,0,"Nervous"
"Male","Male","Yes","Big City Suburb","White","Atheist",0,30,2.5,2,4,2,1,"18","middle school",10,"2",5,6,7,20,90,"Nervous"
"Male","Male","No","Big City Suburb","White","Jewish",6,36,4,3,0,3,3,"10","lower grades",25,"1",15,8,10,0,100,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Christian",8,27,4,6,7,0,0,"17","College",2,"1",9,4,9,0,100,"Grad School"
"Male","Male","No","Big City Suburb","White","Christian",6,31,4,0,0,0,0,"still waiting","High School",1,"1",2,5,10,10,70,"Some Idea"
"Male","Male","No","Big City Suburb","Asian","Christian",8,29,2.7,1,0,0,0,"still waiting","College",1,"2",4,2,7,10,40,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Atheist",4,36,3.7,3,2,12,2,"18","College",2,"2",5,8,8,5,40,"Concrete plan"
"Female","Female","No","Big City Suburb","White","Jewish",0,30,3.7,6,0,0,0,"17","College",5,"1",12,3,7,0,30,"Nervous"
"Female","Female","No","Big City Suburb","White","Atheist",0,31,3.3,1,0,0,2,"16","College",3,"2",5,5,9,0,0,"Nervous"
"Female","Female","No","Small Town","White","Christian",7,25,3.7,15,18,7,2,"14","College",7,"1",7,0,10,0,50,"Grad School"
"Female","Female","No","Big City","Asian","Agnostic",1,30,3.6,3,2,0,1,"18","College",4,"3",3,3,8,0,70,"Grad School"
"Male","Male","No","Small Town","White","Christian",7,24,2.7,8,15,1,2,"17","College",2,"2",4,6,8,25,20,"Some Idea"
"Male","Male","No","Big City Suburb","White","Atheist",0,30,4,2,0,0,1,"18","High School",1,"3",3,9,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","Asian","Christian",3,30,3.8,0,0,0,2,"17","middle school",2,"3",6,5,9,0,100,"Some Idea"
"Female","Female","Yes","Small Town","Hispanic","Christian",2,28,3.4,6,6,2,2,"15","College",9,"10 or more",5,8,10,5,100,"Concrete plan"
"Male","Male","No","Small Town","Hispanic","Christian",5,25,4,16,32,0,2,"15","College",7,"1",2,10,10,0,30,"Grad School"
"Male","Male","No","Big City Suburb","Asian","Atheist",3,28,3.4,4,0,0,1,"still waiting","Kindergarten",2,"5",1,6,6,0,100,"Nervous"
"Female","Female","No","Medium City","Hispanic","Christian",10,21,4,0,0,0,0,"still waiting","High School",5,"3",7,0,10,0,100,"Grad School"
"Female","Female","Yes","Medium City","Asian","Christian",5,25,3.5,0,0,0,1,"19","College",1,"2",3,5,9,0,100,"Some Idea"
"Female","Female","No","Big City Suburb","White","Jewish",1,31,4,4,0,0,0,"15","College",7,"2",4,3,8,0,80,"Concrete plan"
"Female","Female","No","Medium City","Hispanic","Agnostic",0,26,2.8,15,12,0,0,"18","High School",14,"10 or more",9,4,8,0,70,"Nervous"
"Female","Female","No","Medium City","Hispanic","Other Religion",1,24,3.1,0,0,0,0,"still waiting","lower grades",1,"4",7,6,10,0,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Jewish",7,24,4,2,4,2,0,"15","High School",3,"3",5,5,8,0,100,"Nervous"
"Female","Female","No","Medium City","Black","Christian",7,21,3,0,0,0,0,"12","College",13,"2",2,7,8,0,60,"Some Idea"
"Female","Female","No","Medium City","White","Christian",10,27,4,0,0,10,4,"12","College",20,"3",5,5,10,0,100,"Concrete plan"
"Male","Male","No","Small Town","Hispanic","Atheist",0,32,3.3,6,20,6,2,"16","College",2,"3",3,4,10,10,0,"Nervous"
"Male","Male","No","Medium City","Asian","Christian",3,30,3,5,4,7,1,"23","High School",5,"3",7,10,10,0,100,"Some Idea"
"Female","Female","No","Big City","Asian","Atheist",2,28,2.9,4,1,2,1,"16","High School",4,"6",10,1,5,0,10,"Nervous"
"Male","Male","Yes","Big City","White","Christian",8,27,3.2,5,10,2,6,"16","College",7,"2",1,7,10,10,100,"Grad School"
"Female","Female","No","Big City","White","Christian",6,26,3.3,5,9,8,0,"12","lower grades",7,"3",4,0,10,10,60,"Nervous"
"Female","Female","No","Medium City","Asian","Christian",5,29,3.5,2,0,0,0,"still waiting","middle school",3,"2",10,4,8,10,100,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",2,28,3,7,6,1,1,"15","College",6,"3",6,5,7,0,90,"Nervous"
"Female","Female","No","Big City Suburb","White","Christian",6,25,3.1,0,0,1,1,"15","College",4,"2",2,3,8,0,50,"Nervous"
"Female","Female","No","Small Town","Hispanic","Christian",8,24,3.5,0,0,0,1,"15","High School",5,"7",4,5,6,0,90,"Other"
"Female","Female","No","Big City Suburb","Asian","Christian",2,28,3.4,1,1,1,2,"19","lower grades",2,"1",5,8,8,0,0,"Grad School"
"Female","Female","No","Big City Suburb","Asian","Hindu",7,24,3.2,9,5,0,0,"still waiting","College",2,"3",5,7,10,0,100,"Grad School"
"Female","Female","Yes","Big City","Hispanic","Other Religion",3,19,3.7,0,0,1,0,"19","College",8,"6",5,9,10,0,10,"Grad School"
"Male","Male","No","Big City Suburb","Hispanic","Christian",6,26,3.1,0,0,0,0,"18","College",1,"2",3,6,8,0,100,"Some Idea"
"Male","Male","No","Small Town","White","Agnostic",0,23,3.1,2,2,7,2,"17","College",2,"1",3,7,9,45,0,"Other"
"Male","Male","No","Medium City","White","Christian",4,23,4,3,0,2,2,"15","High School",0,"4",3,5,9,0,30,"Nervous"
"Female","Female","No","Big City","Asian","Atheist",0,26,4,1,0,0,0,"still waiting","middle school",22,"2",10,7,8,0,100,"Some Idea"
"Male","Male","No","Big City Suburb","White","Christian",5,34,3.8,3,10,0,0,"still waiting","lower grades",2,"2",5,8,7,0,60,"Some Idea"
"Female","Female","No","Big City","Black","Christian",5,22,3,4,1,4,1,"16","College",5,"2",2,8,7,10,20,"Nervous"
"Female","Female","Yes","Small Town","White","Christian",5,32,3,6,6,1,1,"15","College",10,"5",3,3,10,0,100,"Nervous"
"Male","Male","No","Big City Suburb","Asian","Buddhist",4,30,3.5,2,0,1,1,"16","middle school",1,"1",1,10,9,5,60,"No Idea"
"Female","Female","No","Big City","Black","Christian",5,22,2.4,5,5,5,3,"15","College",5,"10 or more",5,6,7,0,30,"Nervous"
"Female","Female","No","Big City","Asian","Agnostic",0,28,3.4,6,4,5,0,"16","Kindergarten",1,"2",5,7,9,20,0,"Concrete plan"
"Female","Female","No","Big City Suburb","Asian","Buddhist",2,25,3.8,2,0,1,1,"17","High School",2,"3",5,9,8,0,100,"No Idea"
"Male","Female","No","Big City","Asian","Buddhist",0,20,4,5,7,5,1,"13","middle school",5,"5",4,7,7,0,60,"Some Idea"
"Female","Female","No","Big City Suburb","White","Atheist",0,28,3.5,0,0,0,2,"15","High School",4,"2",5,7,9,0,100,"Concrete plan"
